PL;Player Name;Team;Team Position;7M Goal;7M Shot;7MACC;6M Goal;6M Shot;6MACC;9M Goal;9M Shot;9MACC;Wing Goal;Wing Shot;WINGACC;Pivot Goal;Pivot Shot;PIVOTACC;Fastbreak Goal;Fastbreak Shot;FASTBREAKACC;Total Goal;Total Shot
6701;Jensen, Magnus Saugstrup;SCM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6702;Horr, Manuel;MTM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
6703;Bezjak, Marko;SCM;CB;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6704;Kristjansson, Gisli Thorgeir;SCM;CB;0;0;0,00;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;1;3
6705;Mertens, Lukas;SCM;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0,33;0;0;0,00;0;1;0,00;1;4
6706;Pettersson, Daniel;SCM;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6707;Chrapkowski, Piotr;SCM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6708;Kalarash, Gleb;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6709;Sahin, Rohat;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6710;Potzkai, Florian;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6711;Sagosen, Sander;THW;CB;3;4;0,75;5;5;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;9;11
6712;Wiencek, Patrick;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;5;5;1,00;1;1;1,00;6;6
6713;Strosack, Peter;NLB;RW;0;0;0,00;2;2;1,00;0;0;0,00;2;2;1,00;0;0;0,00;1;1;1,00;5;5
6714;Baumgartner, Florian;NLB;RB;0;0;0,00;0;0;0,00;5;10;0,50;0;0;0,00;0;0;0,00;0;0;0,00;5;10
6715;Petreikis, Benas;NLB;CB;1;1;1,00;2;3;0,67;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;4;7
6716;Zarabec, Miha;THW;CB;1;2;0,50;2;3;0,67;0;4;0,00;0;0;0,00;0;0;0,00;1;1;1,00;4;10
6717;Mundus, Marvin;NLB;RW;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;2;2;1,00;0;0;0,00;3;3
6718;Nissen, Marek;NLB;LB;0;0;0,00;1;1;1,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
6719;Duvnjak, Domagoj;THW;CB;0;0;0,00;1;1;1,00;1;3;0,33;1;1;1,00;0;0;0,00;0;0;0,00;3;5
6720;Horak, Pavel;THW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
6721;Weinhold, Steffen;THW;RB;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;2;3
6722;Kontrec, Tin;NLB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;2;4
6723;Landin Jacobsen, Magnus;THW;LW;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6724;Ehrig, Sven;THW;RW;0;0;0,00;0;1;0,00;0;0;0,00;1;3;0,33;0;0;0,00;1;1;1,00;2;5
6725;Bilyk, Nikola;THW;LB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
6726;Ciudad Benitez, Leon;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
6727;Finn-Jannes, Gernus;NLB;LW;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;2
6728;Ekberg, Niclas;THW;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6729;Dahmke, Rune;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6730;Reinkind, Harald;THW;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6731;Petrovsky, Leos;NLB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6732;Tokuda, Rennosuke;NLB;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6733;Drager, Yannick;NLB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
6734;Mrakovcic, Luka;NLB;CB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
6735;Skroblien, Tom;NLB;LW;0;0;0,00;0;2;0,00;0;0;0,00;0;1;0,00;0;1;0,00;0;0;0,00;0;4
6736;Jakobsen, Emil;SGF;LW;3;4;0,75;0;0;0,00;0;0;0,00;6;9;0,67;0;0;0,00;2;2;1,00;11;15
6737;Zieker, Patrick;TVB;LW;6;6;1,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;0;0;0,00;9;9
6738;Golla, Johannes;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;5;0,80;1;1;1,00;5;6
6739;Hanusz, Egon;TVB;CB;0;0;0,00;1;2;0,50;1;1;1,00;1;1;1,00;0;0;0,00;2;2;1,00;5;6
6740;Steinhauser, Marius;SGF;RW;0;0;0,00;0;0;0,00;0;0;0,00;5;7;0,71;0;0;0,00;0;1;0,00;5;8
6741;Nicolaus, Fynn-Luca;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;3;4
6742;Weiss, Dominik;TVB;LB;0;0;0,00;1;3;0,33;2;8;0,25;0;0;0,00;0;0;0,00;0;0;0,00;3;11
6743;Pfattheicher, Sascha;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;1;1,00;2;3
6744;Einarsson, Teitur Orn;SGF;RB;0;0;0,00;1;1;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;3
6745;Wanne, Hampus;SGF;LW;1;3;0,33;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;1;1;1,00;2;5
6746;Gottfridsson, Jim;SGF;CB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
6747;Rothlisberger, Samuel;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6748;Schulze, Alexander;TVB;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
6749;Sogard, Goran;SGF;LB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6750;Larsen, Mads Mensah;SGF;CB;0;0;0,00;0;1;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;3
6751;Hafner, Max;TVB;CB;0;0;0,00;1;2;0,50;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;4
6752;Muller, Jerome;TVB;RB;0;0;0,00;1;2;0,50;0;3;0,00;0;0;0,00;0;0;0,00;0;1;0,00;1;6
6753;Svan, Lasse Hansen;SGF;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6754;Semper, Franz;SGF;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6755;Lindskog, Anton;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6756;Hald Jensen, Simon;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6757;Augustinussen, Sebastian;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6758;Foege, Luis Plymford;TVB;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6759;Runarsson, Andri Mar;TVB;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6760;Adam, Frederik;SGF;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6761;Hasenkamp, Fynn Jarik;SGF;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6762;Peshevski, Zarko;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
6763;Schmid, Andre;RNL;CB;3;3;1,00;3;3;1,00;4;5;0,80;0;0;0,00;0;0;0,00;0;0;0,00;10;11
6764;Vest Kirkelokke, Niclas;RNL;RB;0;0;0,00;3;5;0,60;2;5;0,40;0;0;0,00;0;0;0,00;1;1;1,00;6;11
6765;Zieker, Patrick;TVB;LW;0;0;0,00;0;1;0,00;0;0;0,00;3;4;0,75;0;0;0,00;2;2;1,00;5;7
6766;Kohlbacher, Jannik;RNL;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;8;0,50;0;0;0,00;4;8
6767;Hanusz, Egon;TVB;CB;0;0;0,00;1;2;0,50;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4
6768;Hafner, Max;TVB;CB;0;0;0,00;1;1;1,00;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;3;4
6769;Zacharias, Lion;RNL;LW;0;0;0,00;0;0;0,00;0;0;0,00;3;5;0,60;0;0;0,00;0;0;0,00;3;5
6770;Muller, Jerome;TVB;RB;0;0;0,00;1;2;0,50;1;5;0,20;0;0;0,00;1;1;1,00;0;0;0,00;3;8
6771;Lagergren, Albin;RNL;RB;0;0;0,00;1;1;1,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6772;Augustinussen, Sebastian;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;4;0,25;1;1;1,00;0;0;0,00;2;5
6773;Kristjansson, Viggo;TVB;RB;0;0;0,00;1;3;0,33;0;3;0,00;0;0;0,00;0;0;0,00;1;1;1,00;2;7
6774;Rothlisberger, Samuel;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6775;More, David;RNL;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
6776;Pfattheicher, Sascha;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;1;2
6777;Peshevski, Zarko;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
6778;Schulze, Alexander;TVB;LW;0;0;0,00;1;1;1,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;1;2
6779;Horzen, Kristjan;RNL;P;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;1;2;0,50;0;0;0,00;1;3
6780;Groetzki, Patrick;RNL;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;3;0,00;1;1;1,00;0;0;0,00;1;4
6781;Weiss, Dominik;TVB;LB;0;0;0,00;1;1;1,00;0;4;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;5
6782;Patrail, Mait;RNL;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6783;Abutovic, Ilija;RNL;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6784;Gislason, Ymir Orn;RNL;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6785;Knorr, Juri;RNL;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6786;Blum, Matthis;RNL;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6787;Runarsson, Andri Mar;TVB;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6788;Timmermeister, Robert;RNL;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6789;Nicolaus, Fynn-Luca;TVB;P;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
6790;Elisson, Bjarki Mar;TBV;LW;2;3;0,67;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2;1,00;6;7
6791;Suton, Tim;TBV;CB;0;0;0,00;4;5;0,80;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;5;8
6792;Reichmann, Tobias;MTM;RW;2;3;0,67;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4
6793;Zerbe, Lukas;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;2;0,50;1;1;1,00;3;4
6794;Gomes, Andre;MTM;LB;0;0;0,00;2;2;1,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;3;5
6795;Petersson, Alexander;MTM;RB;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
6796;Guardiola Villaplana, Gedeon;TBV;P;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;0;1;0,00;2;3
6797;Kunkel, Yves;MTM;LW;0;0;0,00;1;2;0,50;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3
6798;Kalarash, Gleb;MTM;P;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;1;0,00;1;1;1,00;2;3
6799;Schagen, Bobby;TBV;RW;0;0;0,00;2;3;0,67;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6800;Simak, Frederik;TBV;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;2;4
6801;Arnarsson, Arnar Freyr;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;2;4
6802;Kuhn, Julius;MTM;LB;0;0;0,00;0;2;0,00;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;2;5
6803;Hafner, Kai;MTM;RB;0;0;0,00;1;4;0,25;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;7
6804;Carlsbogard, Jonathan;TBV;LB;0;0;0,00;0;0;0,00;2;7;0,29;0;0;0,00;0;0;0,00;0;0;0,00;2;7
6805;Hutecek, Lukas;TBV;LB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
6806;Allendorf, Michael;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6807;Maric, Marino;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6808;Cederholm, Andreas;TBV;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6809;Geis, Linus;TBV;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6810;Reitemann, Michel;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6811;Blaauw, Niko;TBV;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6812;Sahin, Rohat;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6813;Schwarzer, Kian;TBV;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6814;Horr, Manuel;MTM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6815;Drosten, Florian;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6816;Fuchs, Julian;MTM;RW;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
6817;Darmoul, Mohamed Amine;GWD;CB;3;3;1,00;3;5;0,60;2;3;0,67;0;0;0,00;0;0;0,00;1;1;1,00;9;12
6818;Hansen, Johan a Plogv;HAN;RW;2;2;1,00;0;0;0,00;0;0;0,00;3;5;0,60;0;0;0,00;2;2;1,00;7;9
6819;Korte, Mats;GWD;LW;0;0;0,00;1;1;1,00;0;0;0,00;3;3;1,00;0;0;0,00;1;2;0,50;5;6
6820;Urban, Tomas;GWD;RW;1;2;0,50;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;2;1,00;5;7
6821;Martinovic, Ivan;HAN;RB;0;0;0,00;2;4;0,50;2;3;0,67;0;1;0,00;0;0;0,00;1;2;0,50;5;10
6822;Pevnov, Evgeni;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;3
6823;Edvardsson, Jonathan;HAN;CB;0;0;0,00;2;2;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
6824;Jukic, Nikola;GWD;RB;0;0;0,00;2;5;0,40;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;3;7
6825;Brozovic, Ilija;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
6826;Kuzmanovski, Filip;HAN;LB;0;0;0,00;1;3;0,33;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6827;Mavers, Veit;HAN;CB;0;0;0,00;2;4;0,50;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;5
6828;Richtzenhain, Justus Nicolas;GWD;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6829;Pieczkowski, Niclas;GWD;CB;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6830;Buchner, Vincent;HAN;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;1;2
6831;Zeitz, Christian;GWD;RB;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
6832;Grebenc, Jan;GWD;LB;0;0;0,00;0;1;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;3
6833;Bohm, Fabian;HAN;LB;0;1;0,00;1;1;1,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;4
6834;Roscheck, Bastian;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6835;Staar, Max;GWD;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6836;Feise, Hannes;HAN;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6837;Krone, Jannes;HAN;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6838;Pusica, Miljan;GWD;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6839;Thiele, Joshua;GWD;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6840;Cehte, Nejc;HAN;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6841;Kranzmann, Florian;GWD;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6842;Ayar, Koray;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6843;Meister, Lucas;GWD;P;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;2
6844;Schluroff, Miro;GWD;LB;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
6845;Nyfjall, Adam;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;5;5;1,00;1;1;1,00;6;6
6846;Mellegard, Emil;WET;LW;0;0;0,00;1;1;1,00;1;1;1,00;1;1;1,00;0;0;0,00;1;1;1,00;4;4
6847;Heinzelmann, Tobias;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;4;1,00;0;0;0,00;4;4
6848;Cavor, Stefan;WET;RB;0;0;0,00;1;1;1,00;3;5;0,60;0;0;0,00;0;0;0,00;0;0;0,00;4;6
6849;Wiederstein, Fabian;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;3;4
6850;Lipovina, Vladan;HBW;RB;1;2;0,50;1;1;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4
6851;Forsell Schefvert, Olle;WET;LB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6852;Zintel, Bjorn;HBW;CB;0;0;0,00;2;2;1,00;0;3;0,00;0;0;0,00;0;0;0,00;1;1;1,00;3;6
6853;Nothdurft, Tim;HBW;LW;0;0;0,00;0;0;0,00;0;0;0,00;3;6;0,50;0;0;0,00;0;0;0,00;3;6
6854;Rubin, Lenny;WET;LB;0;0;0,00;2;4;0,50;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;3;6
6855;Mirkulovski, Filip;WET;CB;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
6856;Gretarsson, Oddur;HBW;LW;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3
6857;Weissgerber, Lars;WET;RW;1;2;0,50;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;2;3
6858;Thomann, Gregor;HBW;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0,40;0;0;0,00;0;0;0,00;2;5
6859;Schoch, Jona;HBW;LB;0;0;0,00;1;2;0,50;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;5
6860;Danner, Felix;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6861;Beciri, Kristian;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
6862;Fredriksen, Magnus;WET;CB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6863;Srsen, Ivan;WET;RB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6864;Ingason, Daniel Thor;HBW;LB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;2
6865;Scott Junior, James;HBW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6866;Todorovic, Uros;HBW;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6867;Novak, Domen;WET;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6868;Klimpke, Ole;WET;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6869;Huber, Elias;HBW;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6870;Okpara, Maduwuike;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6871;Fugel, Elias;HBW;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1
6872;Holst, Maximilian;WET;LW;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
6873;Sagosen, Sander;THW;CB;4;4;1,00;3;3;1,00;3;9;0,33;0;0;0,00;0;0;0,00;0;0;0,00;10;16
6874;Steinhauser, Marius;SGF;RW;0;0;0,00;1;1;1,00;0;0;0,00;4;4;1,00;0;0;0,00;2;2;1,00;7;7
6875;Golla, Johannes;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;5;0,80;1;2;0,50;5;7
6876;Gottfridsson, Jim;SGF;CB;0;0;0,00;3;4;0,75;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;5;8
6877;Wiencek, Patrick;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;6;0,50;1;1;1,00;4;7
6878;Einarsson, Teitur Orn;SGF;RB;0;0;0,00;3;4;0,75;1;5;0,20;0;0;0,00;0;0;0,00;0;0;0,00;4;9
6879;Zarabec, Miha;THW;CB;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;0;0;0,00;0;0;0,00;3;4
6880;Reinkind, Harald;THW;RB;0;0;0,00;1;1;1,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;3;5
6881;Bilyk, Nikola;THW;LB;0;0;0,00;0;0;0,00;3;5;0,60;0;0;0,00;0;0;0,00;0;0;0,00;3;5
6882;Landin Jacobsen, Magnus;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;2;2
6883;Ekberg, Niclas;THW;RW;0;1;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;2;4
6884;Wanne, Hampus;SGF;LW;1;2;0,50;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;2;3
6885;Larsen, Mads Mensah;SGF;CB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
6886;Dahmke, Rune;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
6887;Sogard, Goran;SGF;LB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
6888;Horak, Pavel;THW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6889;Weinhold, Steffen;THW;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6890;Lindskog, Anton;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
6891;Hald Jensen, Simon;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
